GAME_DATE_EST,GAME_ID,SEASON,HOME_TEAM_ID,OPP_TEAM_ID,WL,PTS_L5,FG_PCT_L5,FT_PCT_L5,FG3_PCT_L5,AST_L5,REB_L5,WL_L5,PTS_L10,FG_PCT_L10,FT_PCT_L10,FG3_PCT_L10,AST_L10,REB_L10,WL_L10,REST_DAYS_TEAM,B2B_TEAM,WIN_STREAK,PTS_L5_OPP,FG_PCT_L5_OPP,FT_PCT_L5_OPP,FG3_PCT_L5_OPP,AST_L5_OPP,REB_L5_OPP,WL_L5_OPP,PTS_L10_OPP,FG_PCT_L10_OPP,FT_PCT_L10_OPP,FG3_PCT_L10_OPP,AST_L10_OPP,REB_L10_OPP,WL_L10_OPP,REST_DAYS_TEAM_OPP,B2B_TEAM_OPP,WIN_STREAK_OPP,PTS_L5_DIFF,FG_PCT_L5_DIFF,FT_PCT_L5_DIFF,FG3_PCT_L5_DIFF,AST_L5_DIFF,REB_L5_DIFF,WL_L5_DIFF,PTS_L10_DIFF,FG_PCT_L10_DIFF,FT_PCT_L10_DIFF,FG3_PCT_L10_DIFF,AST_L10_DIFF,REB_L10_DIFF,WL_L10_DIFF,REST_DAYS_TEAM_DIFF,B2B_TEAM_DIFF,WIN_STREAK_DIFF
2013-11-16,21300136,2013,1610612766,1610612748,0,90.4,0.41479999999999995,0.752,0.29700000000000004,19.6,43.0,0.6,89.6,0.4102,0.6888,0.28700000000000003,18.1,43.8,0.6,1.0,1,2,108.8,0.5458000000000001,0.717,0.43100000000000005,26.0,34.6,0.8,105.1,0.5237,0.7355,0.4243,26.3,33.0,0.6,1.0,1,2,-18.39999999999999,-0.13100000000000012,0.03500000000000003,-0.134,-6.399999999999999,8.399999999999999,-0.20000000000000007,-15.5,-0.11350000000000005,-0.046700000000000075,-0.13729999999999998,-8.2,10.799999999999997,0.0,0.0,0,0
2003-11-29,20300229,2003,1610612749,1610612738,1,89.8,0.4372,0.7578,0.2742,21.8,39.4,0.4,93.0,0.4283,0.7692,0.2832,21.6,41.3,0.4,1.0,1,0,89.2,0.438,0.779,0.30139999999999995,20.6,38.8,0.4,87.4,0.41459999999999997,0.7315,0.3075,20.7,41.9,0.5,1.0,1,2,0.5999999999999943,-0.0008000000000000229,-0.021199999999999997,-0.027199999999999946,1.1999999999999993,0.6000000000000014,0.0,5.599999999999994,0.013700000000000045,0.037699999999999956,-0.02429999999999999,0.9000000000000021,-0.6000000000000014,-0.09999999999999998,0.0,0,-2
2013-01-27,21200654,2012,1610612753,1610612765,0,97.4,0.46460000000000007,0.8228000000000002,0.4398000000000001,24.8,40.0,0.2,101.2,0.4678999999999999,0.827,0.4002,25.6,40.3,0.2,3.0,0,0,93.0,0.4508,0.6574000000000001,0.35439999999999994,20.0,42.4,0.4,94.4,0.46420000000000006,0.6614,0.3419,20.4,43.9,0.5,2.0,0,0,4.400000000000006,0.01380000000000009,0.1654000000000001,0.08540000000000014,4.800000000000001,-2.3999999999999986,-0.2,6.799999999999997,0.00369999999999987,0.16559999999999997,0.05830000000000002,5.200000000000003,-3.6000000000000014,-0.3,1.0,0,0
2015-03-04,21400903,2014,1610612740,1610612765,1,99.6,0.4997999999999999,0.7402,0.39459999999999995,24.0,41.8,0.8,94.8,0.45899999999999996,0.7463,0.39099999999999996,22.1,40.0,0.5,2.0,0,0,101.8,0.4306,0.6308,0.324,19.4,46.6,0.4,101.0,0.44190000000000007,0.7035,0.33019999999999994,19.9,43.8,0.4,4.0,0,0,-2.200000000000003,0.06919999999999993,0.10939999999999994,0.07059999999999994,4.600000000000001,-4.800000000000004,0.4,-6.200000000000003,0.017099999999999893,0.04279999999999995,0.06080000000000002,2.200000000000003,-3.799999999999997,0.09999999999999998,-2.0,0,0
2015-01-31,21400705,2014,1610612754,1610612758,0,95.6,0.4544,0.7756000000000001,0.3044,22.0,43.6,0.4,93.6,0.43579999999999997,0.7495,0.2672,20.9,45.6,0.2,2.0,0,1,97.4,0.4324,0.8,0.285,17.2,43.8,0.0,99.3,0.4468,0.7973999999999999,0.28659999999999997,18.5,45.0,0.1,1.0,1,0,-1.8000000000000114,0.02200000000000002,-0.024399999999999977,0.01940000000000003,4.800000000000001,-0.19999999999999574,0.4,-5.700000000000003,-0.01100000000000001,-0.04789999999999983,-0.019399999999999973,2.3999999999999986,0.6000000000000014,0.1,1.0,-1,1
2017-01-25,21600689,2016,1610612757,1610612747,1,102.8,0.4022,0.835,0.31520000000000004,20.2,44.2,0.2,108.3,0.4447,0.7817999999999999,0.3497,24.3,45.5,0.4,4.0,0,1,99.2,0.43479999999999996,0.7722,0.3282,21.2,43.2,0.2,102.4,0.43740000000000007,0.7453000000000001,0.3246,20.7,43.2,0.3,3.0,0,0,3.5999999999999943,-0.03259999999999996,0.06279999999999997,-0.012999999999999956,-1.0,1.0,0.0,5.8999999999999915,0.007299999999999918,0.036499999999999866,0.02510000000000001,3.6000000000000014,2.299999999999997,0.10000000000000003,1.0,0,1
2017-01-18,21600632,2016,1610612745,1610612749,1,114.2,0.4408,0.7773999999999999,0.349,23.6,41.6,0.4,114.8,0.45380000000000004,0.7551,0.3415,25.3,42.2,0.7,1.0,1,0,105.6,0.4906,0.8154,0.438,26.6,38.0,0.4,105.7,0.5015,0.7586999999999999,0.4468,24.9,37.7,0.5,2.0,0,0,8.600000000000009,-0.049799999999999955,-0.038000000000000145,-0.08900000000000002,-3.0,3.6000000000000014,0.0,9.099999999999994,-0.04769999999999991,-0.0035999999999999366,-0.10529999999999995,0.40000000000000213,4.5,0.19999999999999996,-1.0,1,0
2006-03-23,20501014,2005,1610612742,1610612744,0,93.4,0.45099999999999996,0.8306000000000001,0.3748,18.2,41.4,0.8,94.6,0.45620000000000005,0.8202,0.3624,17.9,39.9,0.7,2.0,0,1,100.4,0.46180000000000004,0.7152,0.3564,19.2,39.6,0.6,99.1,0.4412,0.7361,0.3708,19.8,40.8,0.4,2.0,0,0,-7.0,-0.010800000000000087,0.11540000000000017,0.018400000000000027,-1.0,1.7999999999999972,0.20000000000000007,-4.5,0.015000000000000069,0.08410000000000006,-0.008400000000000019,-1.9000000000000021,-0.8999999999999986,0.29999999999999993,0.0,0,1
2008-03-02,20700885,2007,1610612758,1610612748,1,103.6,0.45540000000000014,0.7492,0.3528,20.2,43.0,0.2,102.5,0.4497,0.7694,0.36760000000000004,20.4,43.1,0.3,2.0,0,0,98.8,0.4526,0.7688,0.41580000000000006,23.4,38.0,0.4,97.2,0.45289999999999997,0.7800999999999999,0.375,23.7,38.2,0.2,2.0,0,1,4.799999999999997,0.0028000000000001357,-0.019600000000000062,-0.06300000000000006,-3.1999999999999993,5.0,-0.2,5.299999999999997,-0.0031999999999999806,-0.010699999999999932,-0.007399999999999962,-3.3000000000000007,4.899999999999999,0.09999999999999998,0.0,0,-1
2022-03-05,22100955,2021,1610612766,1610612759,1,116.6,0.47040000000000004,0.679,0.36760000000000004,28.0,48.2,0.4,117.2,0.45640000000000003,0.7162999999999999,0.3347,28.9,48.8,0.3,3.0,0,1,123.4,0.4894,0.7270000000000001,0.34240000000000004,31.0,46.2,0.4,120.9,0.4943000000000001,0.7575000000000001,0.3659,30.3,42.9,0.5,2.0,0,0,-6.800000000000011,-0.01899999999999996,-0.04800000000000004,0.0252,-3.0,2.0,0.0,-3.700000000000003,-0.037900000000000045,-0.041200000000000125,-0.031200000000000006,-1.4000000000000021,5.899999999999999,-0.2,1.0,0,1
2016-11-05,21600079,2016,1610612760,1610612750,1,102.0,0.4226,0.6926,0.2954,19.0,49.6,0.8,102.44444444444444,0.43277777777777776,0.706,0.3422222222222222,20.22222222222222,49.44444444444444,0.6666666666666666,2.0,0,0,105.0,0.477,0.7465999999999999,0.4069999999999999,21.8,46.0,0.4,101.2,0.4441,0.7784000000000001,0.36039999999999994,19.8,45.3,0.5,2.0,0,0,-3.0,-0.054400000000000004,-0.05399999999999994,-0.11159999999999992,-2.8000000000000007,3.6000000000000014,0.4,1.24444444444444,-0.011322222222222234,-0.07240000000000013,-0.018177777777777737,0.4222222222222207,4.144444444444446,0.16666666666666663,0.0,0,0
2016-01-08,21500543,2015,1610612750,1610612739,0,88.4,0.4372,0.7256,0.3488,23.4,39.4,0.2,90.7,0.44770000000000004,0.7445,0.3054,23.2,37.5,0.2,2.0,0,0,108.2,0.48299999999999993,0.6990000000000001,0.37,20.6,43.6,1.0,100.3,0.4418,0.7274,0.3453,21.3,44.5,0.8,2.0,0,5,-19.799999999999997,-0.04579999999999995,0.026599999999999957,-0.021199999999999997,2.799999999999997,-4.200000000000003,-0.8,-9.599999999999994,0.005900000000000016,0.017100000000000004,-0.03989999999999999,1.8999999999999986,-7.0,-0.6000000000000001,0.0,0,-5
2012-03-04,21100549,2011,1610612766,1610612751,0,85.0,0.4074,0.7023999999999999,0.3154,22.4,39.0,0.2,83.8,0.40259999999999996,0.6962999999999999,0.2824,20.1,38.1,0.1,2.0,0,0,92.6,0.41739999999999994,0.733,0.3238,18.6,43.6,0.4,92.9,0.42889999999999995,0.7906000000000001,0.3271,19.0,41.2,0.3,2.0,0,0,-7.599999999999994,-0.009999999999999953,-0.03060000000000007,-0.008399999999999963,3.799999999999997,-4.600000000000001,-0.2,-9.100000000000009,-0.02629999999999999,-0.09430000000000016,-0.04470000000000002,1.1000000000000014,-3.1000000000000014,-0.19999999999999998,0.0,0,0
2006-04-16,20501196,2005,1610612747,1610612756,1,105.0,0.4508,0.7323999999999999,0.3388,23.0,45.0,0.6,102.6,0.4612,0.7442,0.3659,22.6,43.3,0.7,2.0,0,3,112.6,0.5012000000000001,0.8321999999999999,0.48460000000000003,26.6,41.2,0.6,113.4,0.5049,0.8067,0.4396,28.0,37.4,0.5,2.0,0,0,-7.599999999999994,-0.05040000000000011,-0.0998,-0.14580000000000004,-3.6000000000000014,3.799999999999997,0.0,-10.800000000000011,-0.04370000000000002,-0.0625,-0.07369999999999999,-5.399999999999999,5.899999999999999,0.19999999999999996,0.0,0,3
2004-12-08,20400272,2004,1610612747,1610612756,0,94.2,0.42399999999999993,0.7744,0.3472,22.6,43.6,0.6,96.2,0.44239999999999996,0.7577,0.3528,21.3,43.4,0.7,5.0,0,1,113.4,0.48579999999999995,0.7954,0.3638,21.4,43.6,0.8,110.2,0.47519999999999996,0.7699,0.3719,22.2,43.0,0.9,1.0,1,2,-19.200000000000003,-0.06180000000000002,-0.02100000000000002,-0.016600000000000004,1.2000000000000028,0.0,-0.20000000000000007,-14.0,-0.032799999999999996,-0.012199999999999989,-0.019100000000000006,-0.8999999999999986,0.3999999999999986,-0.20000000000000007,4.0,-1,-1
2018-11-03,21800127,2018,1610612754,1610612738,1,108.4,0.5204,0.7545999999999999,0.36019999999999996,25.2,36.4,0.8,106.6,0.49420000000000003,0.6964,0.3842,22.7,41.9,0.6,1.0,1,2,105.0,0.426,0.7624000000000001,0.34140000000000004,24.0,47.6,0.8,103.1,0.4189,0.7573000000000001,0.3155,22.9,47.7,0.6,2.0,0,4,3.4000000000000057,0.09439999999999998,-0.00780000000000014,0.018799999999999928,1.1999999999999993,-11.200000000000003,0.0,3.5,0.07530000000000003,-0.060900000000000065,0.06869999999999998,-0.1999999999999993,-5.800000000000004,0.0,-1.0,1,-2
2008-01-20,20700594,2007,1610612756,1610612751,1,103.8,0.47999999999999987,0.7931999999999999,0.3984,26.0,39.8,0.6,111.9,0.48179999999999995,0.7901999999999999,0.4229,26.5,42.5,0.7,2.0,0,2,92.2,0.4122,0.648,0.371,24.2,45.8,0.2,96.8,0.44089999999999996,0.6439,0.3501,25.7,43.1,0.5,1.0,1,0,11.599999999999994,0.06779999999999986,0.14519999999999988,0.02739999999999998,1.8000000000000007,-6.0,0.39999999999999997,15.100000000000009,0.04089999999999999,0.14629999999999987,0.07279999999999998,0.8000000000000007,-0.6000000000000014,0.19999999999999996,1.0,-1,2
2021-10-15,12100061,2021,1610612754,1610612739,0,107.33333333333333,0.45366666666666666,0.73,0.283,24.666666666666668,49.333333333333336,0.6666666666666666,107.33333333333333,0.45366666666666666,0.73,0.283,24.666666666666668,49.333333333333336,0.6666666666666666,2.0,0,2,98.75,0.425,0.665,0.32675,24.0,41.75,0.25,98.75,0.425,0.665,0.32675,24.0,41.75,0.25,5.0,0,0,8.583333333333329,0.028666666666666674,0.06499999999999995,-0.04375000000000001,0.6666666666666679,7.583333333333336,0.41666666666666663,8.583333333333329,0.028666666666666674,0.06499999999999995,-0.04375000000000001,0.6666666666666679,7.583333333333336,0.41666666666666663,-3.0,0,2
2006-04-02,20501092,2005,1610612766,1610612739,0,107.6,0.4694,0.7202,0.31679999999999997,23.2,38.0,0.2,104.0,0.4546,0.7247999999999999,0.32270000000000004,22.3,38.0,0.2,2.0,0,0,106.2,0.47920000000000007,0.6921999999999999,0.4444,21.4,42.6,1.0,97.8,0.45549999999999996,0.7149,0.3616,18.1,42.2,0.7,1.0,1,7,1.3999999999999915,-0.009800000000000086,0.028000000000000025,-0.12760000000000005,1.8000000000000007,-4.600000000000001,-0.8,6.200000000000003,-0.0008999999999999564,0.009899999999999909,-0.038899999999999935,4.199999999999999,-4.200000000000003,-0.49999999999999994,1.0,-1,-7
2009-11-18,20900166,2009,1610612750,1610612745,0,89.2,0.42860000000000004,0.6928000000000001,0.2722,18.6,41.6,0.0,89.7,0.43579999999999997,0.7205,0.2831,18.9,41.9,0.0,4.0,0,0,102.6,0.44079999999999997,0.7954000000000001,0.289,23.8,44.4,0.4,105.2,0.4666,0.7736000000000001,0.36,24.2,43.5,0.6,1.0,1,0,-13.399999999999991,-0.012199999999999933,-0.10260000000000002,-0.01679999999999998,-5.199999999999999,-2.799999999999997,-0.4,-15.5,-0.03080000000000005,-0.053100000000000036,-0.07689999999999997,-5.300000000000001,-1.6000000000000014,-0.6,3.0,-1,0
2019-11-22,21900224,2019,1610612746,1610612745,1,113.4,0.4589999999999999,0.7362,0.38639999999999997,24.8,49.0,0.6,110.4,0.43409999999999993,0.7559,0.31579999999999997,22.1,52.3,0.7,2.0,0,3,113.0,0.4272,0.8308,0.34379999999999994,16.4,48.0,0.8,114.0,0.43870000000000003,0.7651999999999999,0.3543,18.6,48.1,0.8,2.0,0,0,0.4000000000000057,0.031799999999999884,-0.09460000000000002,0.04260000000000003,8.400000000000002,1.0,-0.20000000000000007,-3.5999999999999943,-0.004600000000000104,-0.009299999999999864,-0.038500000000000034,3.5,4.199999999999996,-0.10000000000000009,0.0,0,3
