GAME_DATE_EST,GAME_ID,SEASON,HOME_TEAM_ID,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,HOME_TEAM_WINS,VISITOR_TEAM_ID,TEAM_ID,OPP_TEAM_ID,IS_HOME,WL,REST_DAYS_TEAM,B2B_TEAM,WIN_STREAK,PTS_L5,FG_PCT_L5,FT_PCT_L5,FG3_PCT_L5,AST_L5,REB_L5,WL_L5,PTS_L10,FG_PCT_L10,FT_PCT_L10,FG3_PCT_L10,AST_L10,REB_L10,WL_L10
2015-10-16,11500066,2015,1610612743,81.0,0.3329999999999999,0.72,0.31,21.0,40.0,1,1610612756,1610612756,1610612743,0,0,3.0,0,0,110.66666666666667,0.4343333333333333,0.7406666666666667,0.33499999999999996,22.666666666666668,48.0,0.6666666666666666,110.66666666666667,0.4343333333333333,0.7406666666666667,0.33499999999999996,22.666666666666668,48.0,0.6666666666666666
2017-02-05,21600766,2016,1610612738,107.0,0.42,0.85,0.308,24.0,45.0,1,1610612746,1610612738,1610612746,1,1,2.0,0,6,115.0,0.4614,0.8134,0.38439999999999996,28.0,44.2,1.0,114.0,0.4617,0.8592000000000001,0.3598,27.7,42.5,0.7
2016-04-26,41500115,2015,1610612761,99.0,0.452,0.87,0.4479999999999999,22.0,41.0,1,1610612754,1610612754,1610612761,0,0,3.0,0,1,93.8,0.426,0.7906000000000001,0.366,20.0,40.0,0.6,101.3,0.46299999999999997,0.7891,0.36829999999999996,22.4,42.3,0.7
2009-12-16,20900369,2009,1610612744,103.0,0.481,0.87,0.278,26.0,54.0,0,1610612759,1610612759,1610612744,0,1,1.0,1,0,108.4,0.5336,0.742,0.5748,23.8,38.6,0.6,103.1,0.5015,0.732,0.4566,22.1,40.7,0.6
2006-02-10,20500731,2005,1610612740,100.0,0.48,0.688,0.375,16.0,42.0,1,1610612752,1610612752,1610612740,0,0,2.0,0,0,88.2,0.4208,0.769,0.301,19.4,38.2,0.0,91.5,0.4303,0.7591,0.2954,18.1,40.0,0.1
2021-12-19,22100448,2021,1610612741,110.0,0.512,0.636,0.353,25.0,46.0,1,1610612747,1610612747,1610612741,0,0,2.0,0,0,103.2,0.4478,0.7024,0.396,24.6,43.6,0.6,111.2,0.4755,0.6910000000000001,0.3655,26.1,45.2,0.6
2020-02-03,21900743,2019,1610612754,103.0,0.458,0.727,0.206,28.0,40.0,0,1610612742,1610612754,1610612742,1,0,2.0,0,0,114.0,0.513,0.7742,0.4226,27.8,37.8,0.6,109.4,0.49470000000000003,0.7498,0.38519999999999993,26.8,39.3,0.7
2013-01-25,21200636,2012,1610612741,87.0,0.346,0.879,0.211,12.0,37.0,1,1610612744,1610612744,1610612741,0,0,2.0,0,3,97.8,0.4492,0.8539999999999999,0.3522,22.0,41.2,0.6,98.8,0.46499999999999997,0.8186,0.38870000000000005,23.7,41.3,0.5
2016-04-11,21501203,2015,1610612739,94.0,0.4479999999999999,0.5329999999999999,0.267,23.0,42.0,1,1610612737,1610612737,1610612739,0,0,2.0,0,3,104.2,0.44279999999999997,0.7884,0.3876,25.8,45.4,0.6,106.0,0.4537,0.8035,0.35019999999999996,26.6,43.3,0.7
2012-03-07,21100580,2011,1610612758,99.0,0.5,0.652,0.348,20.0,29.0,1,1610612740,1610612758,1610612740,1,1,2.0,0,0,102.8,0.43759999999999993,0.7674000000000001,0.3316,20.8,45.4,0.2,102.2,0.434,0.784,0.31710000000000005,20.7,44.3,0.2
2012-01-25,21100258,2011,1610612764,92.0,0.47,0.688,0.3,23.0,51.0,1,1610612766,1610612764,1610612766,1,1,2.0,0,0,98.4,0.4412,0.7656000000000001,0.242,18.8,42.0,0.2,90.0,0.4225,0.6967,0.25999999999999995,17.8,43.0,0.2
2017-01-24,21600677,2016,1610612753,100.0,0.455,0.767,0.318,12.0,44.0,0,1610612741,1610612741,1610612753,0,1,3.0,0,1,101.6,0.44400000000000006,0.7727999999999999,0.33340000000000003,20.6,48.4,0.6,101.9,0.4295,0.8051,0.3398,20.8,47.0,0.5
2004-01-13,20300539,2003,1610612756,92.0,0.488,0.6920000000000001,0.417,21.0,34.0,0,1610612743,1610612756,1610612743,1,0,4.0,0,0,83.2,0.4074,0.8056000000000001,0.308,19.0,38.2,0.0,92.2,0.4277,0.7889,0.3145,19.3,38.8,0.2
2009-02-02,20800713,2008,1610612744,105.0,0.4679999999999999,0.667,0.385,23.0,43.0,0,1610612759,1610612744,1610612759,1,0,2.0,0,0,97.8,0.4284,0.828,0.4102,18.6,42.4,0.4,110.1,0.4622,0.8163,0.44849999999999995,21.1,43.8,0.5
2020-01-14,21900598,2019,1610612737,123.0,0.495,0.85,0.452,25.0,46.0,1,1610612756,1610612737,1610612756,1,1,2.0,0,0,106.6,0.42519999999999997,0.8118000000000001,0.3122,21.6,43.4,0.2,102.5,0.42349999999999993,0.7746000000000001,0.3142,22.2,43.3,0.2
2003-12-05,20300261,2003,1610612751,86.0,0.412,0.813,0.25,19.0,39.0,1,1610612749,1610612749,1610612751,0,0,3.0,0,1,96.8,0.45339999999999997,0.7196,0.378,24.2,39.4,0.6,93.5,0.4394,0.7575000000000001,0.3497,22.4,38.4,0.5
